run	workload	prover	log_rows	rows	phase	ms	table	table_rows	span
4	fib_pair	lambda	21	2097152	r1_main_lde	1426.918			
4	fib_pair	lambda	21	2097152	r1_main_merkle	561.609			
4	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
4	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
4	fib_pair	lambda	21	2097152	table_total	2456.124	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r2_constraints	1609.801	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r2_comp_decompose	0.001	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r2_comp_commit	57.418	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r3_ood	207.245	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r4_deep_comp	229.156	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r4_deep_extend	52.768	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r4_fri_commit	294.223	fib_pair	2097152	
4	fib_pair	lambda	21	2097152	r4_queries	2.904	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	prove_total	4708.768			
5	fib_pair	lambda	21	2097152	prepass	52.021			
5	fib_pair	lambda	21	2097152	main_commits	2184.178			
5	fib_pair	lambda	21	2097152	aux_build	0.001			
5	fib_pair	lambda	21	2097152	aux_commit	0.004			
5	fib_pair	lambda	21	2097152	rounds_2_4	2471.752			
5	fib_pair	lambda	21	2097152	r1_main_lde	1425.450			
5	fib_pair	lambda	21	2097152	r1_main_merkle	558.931			
5	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
5	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
5	fib_pair	lambda	21	2097152	table_total	2450.932	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r2_constraints	1612.553	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r2_comp_decompose	0.000	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r2_comp_commit	56.664	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r3_ood	207.787	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r4_deep_comp	229.903	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r4_deep_extend	53.405	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r4_fri_commit	285.212	fib_pair	2097152	
5	fib_pair	lambda	21	2097152	r4_queries	2.780	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	prove_total	4844.906			
6	fib_pair	lambda	21	2097152	prepass	52.152			
6	fib_pair	lambda	21	2097152	main_commits	2298.082			
6	fib_pair	lambda	21	2097152	aux_build	0.002			
6	fib_pair	lambda	21	2097152	aux_commit	0.017			
6	fib_pair	lambda	21	2097152	rounds_2_4	2493.854			
6	fib_pair	lambda	21	2097152	r1_main_lde	1471.613			
6	fib_pair	lambda	21	2097152	r1_main_merkle	629.271			
6	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
6	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
6	fib_pair	lambda	21	2097152	table_total	2472.326	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r2_constraints	1612.614	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r2_comp_decompose	0.001	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r2_comp_commit	58.938	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r3_ood	213.229	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r4_deep_comp	227.586	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r4_deep_extend	54.078	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r4_fri_commit	300.959	fib_pair	2097152	
6	fib_pair	lambda	21	2097152	r4_queries	2.314	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	prove_total	4715.271			
7	fib_pair	lambda	21	2097152	prepass	51.957			
7	fib_pair	lambda	21	2097152	main_commits	2186.690			
7	fib_pair	lambda	21	2097152	aux_build	0.002			
7	fib_pair	lambda	21	2097152	aux_commit	0.005			
7	fib_pair	lambda	21	2097152	rounds_2_4	2475.791			
7	fib_pair	lambda	21	2097152	r1_main_lde	1405.635			
7	fib_pair	lambda	21	2097152	r1_main_merkle	581.090			
7	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
7	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
7	fib_pair	lambda	21	2097152	table_total	2457.373	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r2_constraints	1617.759	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r2_comp_decompose	0.000	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r2_comp_commit	58.378	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r3_ood	204.944	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r4_deep_comp	227.277	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r4_deep_extend	53.197	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r4_fri_commit	290.726	fib_pair	2097152	
7	fib_pair	lambda	21	2097152	r4_queries	2.481	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	prove_total	4740.080			
8	fib_pair	lambda	21	2097152	prepass	52.012			
8	fib_pair	lambda	21	2097152	main_commits	2207.709			
8	fib_pair	lambda	21	2097152	aux_build	0.001			
8	fib_pair	lambda	21	2097152	aux_commit	0.005			
8	fib_pair	lambda	21	2097152	rounds_2_4	2479.555			
8	fib_pair	lambda	21	2097152	r1_main_lde	1428.223			
8	fib_pair	lambda	21	2097152	r1_main_merkle	581.455			
8	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
8	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
8	fib_pair	lambda	21	2097152	table_total	2459.750	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r2_constraints	1614.761	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r2_comp_decompose	0.001	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r2_comp_commit	58.506	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r3_ood	203.330	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r4_deep_comp	223.869	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r4_deep_extend	52.963	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r4_fri_commit	300.432	fib_pair	2097152	
8	fib_pair	lambda	21	2097152	r4_queries	3.325	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	prove_total	4708.302			
9	fib_pair	lambda	21	2097152	prepass	52.103			
9	fib_pair	lambda	21	2097152	main_commits	2199.061			
9	fib_pair	lambda	21	2097152	aux_build	0.001			
9	fib_pair	lambda	21	2097152	aux_commit	0.005			
9	fib_pair	lambda	21	2097152	rounds_2_4	2456.313			
9	fib_pair	lambda	21	2097152	r1_main_lde	1431.553			
9	fib_pair	lambda	21	2097152	r1_main_merkle	569.797			
9	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
9	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
9	fib_pair	lambda	21	2097152	table_total	2437.973	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r2_constraints	1618.343	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r2_comp_decompose	0.001	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r2_comp_commit	56.995	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r3_ood	196.334	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r4_deep_comp	223.466	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r4_deep_extend	53.724	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r4_fri_commit	283.522	fib_pair	2097152	
9	fib_pair	lambda	21	2097152	r4_queries	3.010	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	prove_total	4744.728			
10	fib_pair	lambda	21	2097152	prepass	46.042			
10	fib_pair	lambda	21	2097152	main_commits	2207.307			
10	fib_pair	lambda	21	2097152	aux_build	0.001			
10	fib_pair	lambda	21	2097152	aux_commit	0.005			
10	fib_pair	lambda	21	2097152	rounds_2_4	2490.559			
10	fib_pair	lambda	21	2097152	r1_main_lde	1420.963			
10	fib_pair	lambda	21	2097152	r1_main_merkle	585.474			
10	fib_pair	lambda	21	2097152	r1_aux_lde	0.000			
10	fib_pair	lambda	21	2097152	r1_aux_merkle	0.000			
10	fib_pair	lambda	21	2097152	table_total	2469.345	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r2_constraints	1622.808	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r2_comp_decompose	0.001	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r2_comp_commit	56.642	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r3_ood	207.391	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r4_deep_comp	227.660	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r4_deep_extend	53.392	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r4_fri_commit	295.388	fib_pair	2097152	
10	fib_pair	lambda	21	2097152	r4_queries	3.479	fib_pair	2097152	
1	fib_pair	p3	21	2097152	prove_total	1650.448			
1	fib_pair	p3	21	2097152	span	1650.404			prove
1	fib_pair	p3	21	2097152	span	1650.401			prove_with_preprocessed
1	fib_pair	p3	21	2097152	span	864.686			commit to trace data
1	fib_pair	p3	21	2097152	span	653.379			coset_lde_batch_with_transform
1	fib_pair	p3	21	2097152	span	381.737			open
1	fib_pair	p3	21	2097152	span	224.413			coset_dft_oop
1	fib_pair	p3	21	2097152	span	212.511			quotient_values
1	fib_pair	p3	21	2097152	span	211.290			build merkle tree
1	fib_pair	p3	21	2097152	span	189.816			coset_dft
1	fib_pair	p3	21	2097152	span	177.735			first digest layer
1	fib_pair	p3	21	2097152	span	159.013			FRI prover
1	fib_pair	p3	21	2097152	span	147.277			commit phase
1	fib_pair	p3	21	2097152	span	122.085			commit to quotient poly chunks
1	fib_pair	p3	21	2097152	span	114.294			first_half_general_oop
1	fib_pair	p3	21	2097152	span	78.781			reduce matrix quotient
1	fib_pair	p3	21	2097152	span	78.190			first_half_general
1	fib_pair	p3	21	2097152	span	73.988			first_half
1	fib_pair	p3	21	2097152	span	65.996			Compute Selectors
1	fib_pair	p3	21	2097152	span	58.831			second_half
1	fib_pair	p3	21	2097152	span	57.431			build merkle tree
1	fib_pair	p3	21	2097152	span	57.011			second_half_general
1	fib_pair	p3	21	2097152	span	56.989			second_half_general
1	fib_pair	p3	21	2097152	span	56.192			compute_inverse_denominators
1	fib_pair	p3	21	2097152	span	49.346			coset_lde_batch_with_transform
1	fib_pair	p3	21	2097152	span	42.694			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	42.204			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	42.000			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	41.799			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	40.594			build merkle tree
1	fib_pair	p3	21	2097152	span	40.020			compress mat
1	fib_pair	p3	21	2097152	span	25.175			first digest layer
1	fib_pair	p3	21	2097152	span	23.494			evaluate matrix
1	fib_pair	p3	21	2097152	span	23.483			compute opened values with Lagrange interpolation
1	fib_pair	p3	21	2097152	span	23.475			columnwise_dot_product
1	fib_pair	p3	21	2097152	span	23.010			evaluate matrix
1	fib_pair	p3	21	2097152	span	22.997			compute opened values with Lagrange interpolation
1	fib_pair	p3	21	2097152	span	22.990			columnwise_dot_product
1	fib_pair	p3	21	2097152	span	20.359			build merkle tree
1	fib_pair	p3	21	2097152	span	20.091			coset_dft_oop
1	fib_pair	p3	21	2097152	span	19.842			coset_dft
1	fib_pair	p3	21	2097152	span	15.891			first digest layer
1	fib_pair	p3	21	2097152	span	14.147			build merkle tree
1	fib_pair	p3	21	2097152	span	12.797			reserve_exact
1	fib_pair	p3	21	2097152	span	12.412			fold_matrix
1	fib_pair	p3	21	2097152	span	11.114			reduce matrix quotient
1	fib_pair	p3	21	2097152	span	9.963			build merkle tree
1	fib_pair	p3	21	2097152	span	8.806			fold_matrix
1	fib_pair	p3	21	2097152	span	7.583			first digest layer
1	fib_pair	p3	21	2097152	span	6.709			compress mat
1	fib_pair	p3	21	2097152	span	6.159			batch_multiplicative_inverse
1	fib_pair	p3	21	2097152	span	5.894			build merkle tree
1	fib_pair	p3	21	2097152	span	5.889			first_half_general_oop
1	fib_pair	p3	21	2097152	span	5.703			fold_matrix
1	fib_pair	p3	21	2097152	span	5.514			first digest layer
1	fib_pair	p3	21	2097152	span	5.210			batch_multiplicative_inverse
1	fib_pair	p3	21	2097152	span	4.943			fold_matrix
1	fib_pair	p3	21	2097152	span	4.295			query phase
1	fib_pair	p3	21	2097152	span	4.095			build merkle tree
1	fib_pair	p3	21	2097152	span	4.066			first digest layer
1	fib_pair	p3	21	2097152	span	3.432			batch_multiplicative_inverse
1	fib_pair	p3	21	2097152	span	2.995			first_half_general
1	fib_pair	p3	21	2097152	span	2.661			build merkle tree
1	fib_pair	p3	21	2097152	span	2.584			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	2.389			first digest layer
1	fib_pair	p3	21	2097152	span	2.385			first_half
1	fib_pair	p3	21	2097152	span	2.372			batch_multiplicative_inverse
1	fib_pair	p3	21	2097152	span	2.308			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	2.290			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	2.238			build merkle tree
1	fib_pair	p3	21	2097152	span	2.216			fold_matrix
1	fib_pair	p3	21	2097152	span	2.097			reverse_matrix_index_bits
1	fib_pair	p3	21	2097152	span	1.927			second_half_general
1	fib_pair	p3	21	2097152	span	1.809			second_half
1	fib_pair	p3	21	2097152	span	1.746			second_half_general
1	fib_pair	p3	21	2097152	span	1.600			evaluate matrix
1	fib_pair	p3	21	2097152	span	1.598			compute opened values with Lagrange interpolation
1	fib_pair	p3	21	2097152	span	1.594			columnwise_dot_product
1	fib_pair	p3	21	2097152	span	1.428			fold_matrix
1	fib_pair	p3	21	2097152	span	1.243			first digest layer
1	fib_pair	p3	21	2097152	span	1.099			build merkle tree
1	fib_pair	p3	21	2097152	span	1.059			fold_matrix
1	fib_pair	p3	21	2097152	span	0.844			fold_matrix
1	fib_pair	p3	21	2097152	span	0.815			reserve_exact
1	fib_pair	p3	21	2097152	span	0.752			build merkle tree
1	fib_pair	p3	21	2097152	span	0.704			build merkle tree
1	fib_pair	p3	21	2097152	span	0.666			first digest layer
1	fib_pair	p3	21	2097152	span	0.662			fold_matrix
1	fib_pair	p3	21	2097152	span	0.624			first digest layer
1	fib_pair	p3	21	2097152	span	0.556			build merkle tree
1	fib_pair	p3	21	2097152	span	0.542			fold_matrix
1	fib_pair	p3	21	2097152	span	0.501			fold_matrix
1	fib_pair	p3	21	2097152	span	0.459			build merkle tree
1	fib_pair	p3	21	2097152	span	0.454			fold_matrix
1	fib_pair	p3	21	2097152	span	0.408			fold_matrix
1	fib_pair	p3	21	2097152	span	0.376			build merkle tree
1	fib_pair	p3	21	2097152	span	0.375			build merkle tree
1	fib_pair	p3	21	2097152	span	0.372			fold_matrix
1	fib_pair	p3	21	2097152	span	0.340			build merkle tree
1	fib_pair	p3	21	2097152	span	0.333			fold_matrix
1	fib_pair	p3	21	2097152	span	0.309			fold_matrix
1	fib_pair	p3	21	2097152	span	0.305			fold_matrix
1	fib_pair	p3	21	2097152	span	0.293			fold_matrix
1	fib_pair	p3	21	2097152	span	0.279			first digest layer
1	fib_pair	p3	21	2097152	span	0.278			build merkle tree
1	fib_pair	p3	21	2097152	span	0.202			first digest layer
1	fib_pair	p3	21	2097152	span	0.201			build merkle tree
1	fib_pair	p3	21	2097152	span	0.127			first digest layer
1	fib_pair	p3	21	2097152	span	0.125			first digest layer
1	fib_pair	p3	21	2097152	span	0.122			get_log_num_quotient_chunks
1	fib_pair	p3	21	2097152	span	0.121			infer log of base and extension constraint degree
1	fib_pair	p3	21	2097152	span	0.120			fold_matrix
1	fib_pair	p3	21	2097152	span	0.120			infer base and extension constraint degree
1	fib_pair	p3	21	2097152	span	0.117			first digest layer
1	fib_pair	p3	21	2097152	span	0.110			first digest layer
1	fib_pair	p3	21	2097152	span	0.107			evaluate all constraints symbolically
1	fib_pair	p3	21	2097152	span	0.106			first digest layer
1	fib_pair	p3	21	2097152	span	0.105			build merkle tree
2	fib_pair	p3	21	2097152	prove_total	1624.476			
2	fib_pair	p3	21	2097152	span	1624.440			prove
2	fib_pair	p3	21	2097152	span	1624.437			prove_with_preprocessed
2	fib_pair	p3	21	2097152	span	870.132			commit to trace data
2	fib_pair	p3	21	2097152	span	658.637			coset_lde_batch_with_transform
2	fib_pair	p3	21	2097152	span	386.194			open
2	fib_pair	p3	21	2097152	span	225.125			coset_dft_oop
2	fib_pair	p3	21	2097152	span	211.482			build merkle tree
2	fib_pair	p3	21	2097152	span	191.589			coset_dft
2	fib_pair	p3	21	2097152	span	183.613			quotient_values
2	fib_pair	p3	21	2097152	span	178.644			first digest layer
2	fib_pair	p3	21	2097152	span	161.199			FRI prover
2	fib_pair	p3	21	2097152	span	149.408			commit phase
2	fib_pair	p3	21	2097152	span	115.155			first_half_general_oop
2	fib_pair	p3	21	2097152	span	114.978			commit to quotient poly chunks
2	fib_pair	p3	21	2097152	span	81.675			reduce matrix quotient
2	fib_pair	p3	21	2097152	span	78.741			first_half_general
2	fib_pair	p3	21	2097152	span	77.247			first_half
2	fib_pair	p3	21	2097152	span	63.161			Compute Selectors
2	fib_pair	p3	21	2097152	span	58.358			second_half
2	fib_pair	p3	21	2097152	span	58.042			build merkle tree
2	fib_pair	p3	21	2097152	span	57.489			second_half_general
2	fib_pair	p3	21	2097152	span	57.401			second_half_general
2	fib_pair	p3	21	2097152	span	57.344			compute_inverse_denominators
2	fib_pair	p3	21	2097152	span	43.866			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	43.782			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	41.995			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	41.829			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	41.316			coset_lde_batch_with_transform
2	fib_pair	p3	21	2097152	span	40.389			compress mat
2	fib_pair	p3	21	2097152	span	37.370			build merkle tree
2	fib_pair	p3	21	2097152	span	24.801			first digest layer
2	fib_pair	p3	21	2097152	span	23.146			evaluate matrix
2	fib_pair	p3	21	2097152	span	23.135			compute opened values with Lagrange interpolation
2	fib_pair	p3	21	2097152	span	23.126			columnwise_dot_product
2	fib_pair	p3	21	2097152	span	23.010			evaluate matrix
2	fib_pair	p3	21	2097152	span	22.997			compute opened values with Lagrange interpolation
2	fib_pair	p3	21	2097152	span	22.989			columnwise_dot_product
2	fib_pair	p3	21	2097152	span	22.114			build merkle tree
2	fib_pair	p3	21	2097152	span	17.843			coset_dft
2	fib_pair	p3	21	2097152	span	16.066			coset_dft_oop
2	fib_pair	p3	21	2097152	span	15.799			first digest layer
2	fib_pair	p3	21	2097152	span	15.373			build merkle tree
2	fib_pair	p3	21	2097152	span	14.045			fold_matrix
2	fib_pair	p3	21	2097152	span	11.033			reserve_exact
2	fib_pair	p3	21	2097152	span	10.669			reduce matrix quotient
2	fib_pair	p3	21	2097152	span	9.705			first digest layer
2	fib_pair	p3	21	2097152	span	9.191			fold_matrix
2	fib_pair	p3	21	2097152	span	7.843			build merkle tree
2	fib_pair	p3	21	2097152	span	7.682			batch_multiplicative_inverse
2	fib_pair	p3	21	2097152	span	7.037			first digest layer
2	fib_pair	p3	21	2097152	span	6.112			compress mat
2	fib_pair	p3	21	2097152	span	5.925			fold_matrix
2	fib_pair	p3	21	2097152	span	5.789			build merkle tree
2	fib_pair	p3	21	2097152	span	4.825			fold_matrix
2	fib_pair	p3	21	2097152	span	4.648			fold_matrix
2	fib_pair	p3	21	2097152	span	4.631			first_half_general_oop
2	fib_pair	p3	21	2097152	span	4.629			build merkle tree
2	fib_pair	p3	21	2097152	span	4.402			query phase
2	fib_pair	p3	21	2097152	span	4.289			batch_multiplicative_inverse
2	fib_pair	p3	21	2097152	span	4.194			batch_multiplicative_inverse
2	fib_pair	p3	21	2097152	span	2.466			build merkle tree
2	fib_pair	p3	21	2097152	span	2.458			first digest layer
2	fib_pair	p3	21	2097152	span	2.140			batch_multiplicative_inverse
2	fib_pair	p3	21	2097152	span	2.111			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	2.084			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	2.076			first_half_general
2	fib_pair	p3	21	2097152	span	1.996			first_half
2	fib_pair	p3	21	2097152	span	1.866			build merkle tree
2	fib_pair	p3	21	2097152	span	1.743			evaluate matrix
2	fib_pair	p3	21	2097152	span	1.740			compute opened values with Lagrange interpolation
2	fib_pair	p3	21	2097152	span	1.733			columnwise_dot_product
2	fib_pair	p3	21	2097152	span	1.653			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	1.515			reverse_matrix_index_bits
2	fib_pair	p3	21	2097152	span	1.433			first digest layer
2	fib_pair	p3	21	2097152	span	1.432			build merkle tree
2	fib_pair	p3	21	2097152	span	1.407			fold_matrix
2	fib_pair	p3	21	2097152	span	1.348			second_half_general
2	fib_pair	p3	21	2097152	span	1.338			second_half
2	fib_pair	p3	21	2097152	span	1.324			first digest layer
2	fib_pair	p3	21	2097152	span	1.312			second_half_general
2	fib_pair	p3	21	2097152	span	1.127			fold_matrix
2	fib_pair	p3	21	2097152	span	0.934			build merkle tree
2	fib_pair	p3	21	2097152	span	0.872			fold_matrix
2	fib_pair	p3	21	2097152	span	0.675			fold_matrix
2	fib_pair	p3	21	2097152	span	0.605			build merkle tree
2	fib_pair	p3	21	2097152	span	0.588			build merkle tree
2	fib_pair	p3	21	2097152	span	0.568			fold_matrix
2	fib_pair	p3	21	2097152	span	0.497			build merkle tree
2	fib_pair	p3	21	2097152	span	0.494			first digest layer
2	fib_pair	p3	21	2097152	span	0.486			first digest layer
2	fib_pair	p3	21	2097152	span	0.461			reserve_exact
2	fib_pair	p3	21	2097152	span	0.440			first digest layer
2	fib_pair	p3	21	2097152	span	0.433			fold_matrix
2	fib_pair	p3	21	2097152	span	0.376			fold_matrix
2	fib_pair	p3	21	2097152	span	0.373			build merkle tree
2	fib_pair	p3	21	2097152	span	0.351			fold_matrix
2	fib_pair	p3	21	2097152	span	0.343			build merkle tree
2	fib_pair	p3	21	2097152	span	0.310			fold_matrix
2	fib_pair	p3	21	2097152	span	0.292			fold_matrix
2	fib_pair	p3	21	2097152	span	0.287			fold_matrix
2	fib_pair	p3	21	2097152	span	0.276			build merkle tree
2	fib_pair	p3	21	2097152	span	0.272			fold_matrix
2	fib_pair	p3	21	2097152	span	0.268			build merkle tree
2	fib_pair	p3	21	2097152	span	0.244			first digest layer
2	fib_pair	p3	21	2097152	span	0.240			fold_matrix
2	fib_pair	p3	21	2097152	span	0.199			build merkle tree
2	fib_pair	p3	21	2097152	span	0.126			first digest layer
2	fib_pair	p3	21	2097152	span	0.117			get_log_num_quotient_chunks
2	fib_pair	p3	21	2097152	span	0.115			infer log of base and extension constraint degree
2	fib_pair	p3	21	2097152	span	0.114			infer base and extension constraint degree
2	fib_pair	p3	21	2097152	span	0.106			build merkle tree
2	fib_pair	p3	21	2097152	span	0.101			evaluate all constraints symbolically
3	fib_pair	p3	21	2097152	prove_total	1599.825			
