run	workload	prover	log_rows	rows	phase	ms	table	table_rows	span
7	fib_pair	p3	21	2097152	span	0.395			fold_matrix
7	fib_pair	p3	21	2097152	span	0.393			build merkle tree
7	fib_pair	p3	21	2097152	span	0.370			build merkle tree
7	fib_pair	p3	21	2097152	span	0.363			fold_matrix
7	fib_pair	p3	21	2097152	span	0.362			build merkle tree
7	fib_pair	p3	21	2097152	span	0.357			fold_matrix
7	fib_pair	p3	21	2097152	span	0.352			build merkle tree
7	fib_pair	p3	21	2097152	span	0.298			first digest layer
7	fib_pair	p3	21	2097152	span	0.292			fold_matrix
7	fib_pair	p3	21	2097152	span	0.278			fold_matrix
7	fib_pair	p3	21	2097152	span	0.205			first digest layer
7	fib_pair	p3	21	2097152	span	0.190			build merkle tree
7	fib_pair	p3	21	2097152	span	0.161			first digest layer
7	fib_pair	p3	21	2097152	span	0.149			first digest layer
7	fib_pair	p3	21	2097152	span	0.112			build merkle tree
8	fib_pair	p3	21	2097152	prove_total	952.418			
8	fib_pair	p3	21	2097152	span	952.382			prove
8	fib_pair	p3	21	2097152	span	952.380			prove_with_preprocessed
8	fib_pair	p3	21	2097152	span	328.864			open
8	fib_pair	p3	21	2097152	span	287.436			commit to trace data
8	fib_pair	p3	21	2097152	span	204.981			coset_lde_batch
8	fib_pair	p3	21	2097152	span	177.951			quotient_values
8	fib_pair	p3	21	2097152	span	163.560			FRI prover
8	fib_pair	p3	21	2097152	span	151.416			commit phase
8	fib_pair	p3	21	2097152	span	137.334			commit to quotient poly chunks
8	fib_pair	p3	21	2097152	span	82.443			build merkle tree
8	fib_pair	p3	21	2097152	span	67.549			coset_dft_oop
8	fib_pair	p3	21	2097152	span	64.480			Compute Selectors
8	fib_pair	p3	21	2097152	span	61.015			build merkle tree
8	fib_pair	p3	21	2097152	span	57.959			compute_inverse_denominators
8	fib_pair	p3	21	2097152	span	57.209			coset_lde_batch
8	fib_pair	p3	21	2097152	span	55.959			coset_dft
8	fib_pair	p3	21	2097152	span	54.954			reduce matrix quotient
8	fib_pair	p3	21	2097152	span	49.599			first digest layer
8	fib_pair	p3	21	2097152	span	40.375			build merkle tree
8	fib_pair	p3	21	2097152	span	28.287			first digest layer
8	fib_pair	p3	21	2097152	span	25.734			build merkle tree
8	fib_pair	p3	21	2097152	span	24.359			first_half_general_oop
8	fib_pair	p3	21	2097152	span	23.153			coset_dft_oop
8	fib_pair	p3	21	2097152	span	21.593			coset_dft
8	fib_pair	p3	21	2097152	span	21.120			first_half
8	fib_pair	p3	21	2097152	span	16.731			second_half
8	fib_pair	p3	21	2097152	span	16.127			first_half_general
8	fib_pair	p3	21	2097152	span	15.729			first digest layer
8	fib_pair	p3	21	2097152	span	15.235			reverse_matrix_index_bits
8	fib_pair	p3	21	2097152	span	15.138			second_half_general
8	fib_pair	p3	21	2097152	span	15.111			second_half_general
8	fib_pair	p3	21	2097152	span	14.405			build merkle tree
8	fib_pair	p3	21	2097152	span	14.397			reverse_matrix_index_bits
8	fib_pair	p3	21	2097152	span	14.180			compress mat
8	fib_pair	p3	21	2097152	span	13.792			reverse_matrix_index_bits
8	fib_pair	p3	21	2097152	span	11.835			reverse_matrix_index_bits
8	fib_pair	p3	21	2097152	span	10.689			reduce matrix quotient
8	fib_pair	p3	21	2097152	span	10.606			fold_matrix
8	fib_pair	p3	21	2097152	span	10.541			first digest layer
8	fib_pair	p3	21	2097152	span	8.711			fold_matrix
8	fib_pair	p3	21	2097152	span	8.318			build merkle tree
8	fib_pair	p3	21	2097152	span	7.779			evaluate matrix
8	fib_pair	p3	21	2097152	span	7.776			compute opened values with Lagrange interpolation
8	fib_pair	p3	21	2097152	span	7.770			columnwise_dot_product
8	fib_pair	p3	21	2097152	span	7.120			first_half_general_oop
8	fib_pair	p3	21	2097152	span	6.180			compress mat
8	fib_pair	p3	21	2097152	span	6.101			first digest layer
8	fib_pair	p3	21	2097152	span	6.036			evaluate matrix
8	fib_pair	p3	21	2097152	span	6.029			compute opened values with Lagrange interpolation
8	fib_pair	p3	21	2097152	span	6.023			columnwise_dot_product
8	fib_pair	p3	21	2097152	span	5.879			batch_multiplicative_inverse
8	fib_pair	p3	21	2097152	span	5.587			fold_matrix
8	fib_pair	p3	21	2097152	span	5.584			build merkle tree
8	fib_pair	p3	21	2097152	span	4.563			fold_matrix
8	fib_pair	p3	21	2097152	span	4.493			fold_matrix
8	fib_pair	p3	21	2097152	span	4.443			batch_multiplicative_inverse
8	fib_pair	p3	21	2097152	span	4.201			query phase
8	fib_pair	p3	21	2097152	span	4.100			build merkle tree
8	fib_pair	p3	21	2097152	span	4.084			first_half
8	fib_pair	p3	21	2097152	span	4.077			batch_multiplicative_inverse
8	fib_pair	p3	21	2097152	span	3.697			first_half_general
8	fib_pair	p3	21	2097152	span	2.944			reserve_exact
8	fib_pair	p3	21	2097152	span	2.810			reverse_matrix_index_bits
8	fib_pair	p3	21	2097152	span	2.780			first digest layer
8	fib_pair	p3	21	2097152	span	2.686			build merkle tree
8	fib_pair	p3	21	2097152	span	2.651			second_half
8	fib_pair	p3	21	2097152	span	2.615			reverse_matrix_index_bits
8	fib_pair	p3	21	2097152	span	2.450			second_half_general
8	fib_pair	p3	21	2097152	span	2.340			second_half_general
8	fib_pair	p3	21	2097152	span	2.340			reverse_matrix_index_bits
8	fib_pair	p3	21	2097152	span	2.329			reverse_matrix_index_bits
8	fib_pair	p3	21	2097152	span	1.800			build merkle tree
8	fib_pair	p3	21	2097152	span	1.726			batch_multiplicative_inverse
8	fib_pair	p3	21	2097152	span	1.666			evaluate matrix
8	fib_pair	p3	21	2097152	span	1.664			compute opened values with Lagrange interpolation
8	fib_pair	p3	21	2097152	span	1.658			columnwise_dot_product
8	fib_pair	p3	21	2097152	span	1.633			first digest layer
8	fib_pair	p3	21	2097152	span	1.576			first digest layer
8	fib_pair	p3	21	2097152	span	1.531			fold_matrix
8	fib_pair	p3	21	2097152	span	1.272			build merkle tree
8	fib_pair	p3	21	2097152	span	1.271			fold_matrix
8	fib_pair	p3	21	2097152	span	1.070			build merkle tree
8	fib_pair	p3	21	2097152	span	0.843			fold_matrix
8	fib_pair	p3	21	2097152	span	0.779			fold_matrix
8	fib_pair	p3	21	2097152	span	0.757			reserve_exact
8	fib_pair	p3	21	2097152	span	0.725			build merkle tree
8	fib_pair	p3	21	2097152	span	0.652			build merkle tree
8	fib_pair	p3	21	2097152	span	0.601			build merkle tree
8	fib_pair	p3	21	2097152	span	0.497			fold_matrix
8	fib_pair	p3	21	2097152	span	0.477			first digest layer
8	fib_pair	p3	21	2097152	span	0.469			first digest layer
8	fib_pair	p3	21	2097152	span	0.442			fold_matrix
8	fib_pair	p3	21	2097152	span	0.431			fold_matrix
8	fib_pair	p3	21	2097152	span	0.420			fold_matrix
8	fib_pair	p3	21	2097152	span	0.407			fold_matrix
8	fib_pair	p3	21	2097152	span	0.372			build merkle tree
8	fib_pair	p3	21	2097152	span	0.372			build merkle tree
8	fib_pair	p3	21	2097152	span	0.361			fold_matrix
8	fib_pair	p3	21	2097152	span	0.336			build merkle tree
8	fib_pair	p3	21	2097152	span	0.329			fold_matrix
8	fib_pair	p3	21	2097152	span	0.309			fold_matrix
8	fib_pair	p3	21	2097152	span	0.299			build merkle tree
8	fib_pair	p3	21	2097152	span	0.292			fold_matrix
8	fib_pair	p3	21	2097152	span	0.287			first digest layer
8	fib_pair	p3	21	2097152	span	0.223			first digest layer
8	fib_pair	p3	21	2097152	span	0.180			build merkle tree
8	fib_pair	p3	21	2097152	span	0.165			first digest layer
8	fib_pair	p3	21	2097152	span	0.151			first digest layer
8	fib_pair	p3	21	2097152	span	0.131			first digest layer
8	fib_pair	p3	21	2097152	span	0.111			build merkle tree
8	fib_pair	p3	21	2097152	span	0.103			first digest layer
9	fib_pair	p3	21	2097152	prove_total	973.787			
9	fib_pair	p3	21	2097152	span	973.751			prove
9	fib_pair	p3	21	2097152	span	973.749			prove_with_preprocessed
9	fib_pair	p3	21	2097152	span	344.067			open
9	fib_pair	p3	21	2097152	span	283.926			commit to trace data
9	fib_pair	p3	21	2097152	span	202.600			coset_lde_batch
9	fib_pair	p3	21	2097152	span	182.614			quotient_values
9	fib_pair	p3	21	2097152	span	172.144			FRI prover
9	fib_pair	p3	21	2097152	span	159.862			commit phase
9	fib_pair	p3	21	2097152	span	142.389			commit to quotient poly chunks
9	fib_pair	p3	21	2097152	span	81.313			build merkle tree
9	fib_pair	p3	21	2097152	span	65.826			coset_dft_oop
9	fib_pair	p3	21	2097152	span	65.782			Compute Selectors
9	fib_pair	p3	21	2097152	span	61.519			build merkle tree
9	fib_pair	p3	21	2097152	span	61.062			coset_lde_batch
9	fib_pair	p3	21	2097152	span	59.347			reduce matrix quotient
9	fib_pair	p3	21	2097152	span	56.902			compute_inverse_denominators
9	fib_pair	p3	21	2097152	span	55.568			coset_dft
9	fib_pair	p3	21	2097152	span	49.397			first digest layer
9	fib_pair	p3	21	2097152	span	43.619			build merkle tree
9	fib_pair	p3	21	2097152	span	28.373			first digest layer
9	fib_pair	p3	21	2097152	span	28.149			build merkle tree
9	fib_pair	p3	21	2097152	span	24.672			coset_dft_oop
9	fib_pair	p3	21	2097152	span	24.393			first_half_general_oop
9	fib_pair	p3	21	2097152	span	23.055			coset_dft
9	fib_pair	p3	21	2097152	span	22.399			first_half
9	fib_pair	p3	21	2097152	span	19.675			build merkle tree
9	fib_pair	p3	21	2097152	span	16.754			second_half
9	fib_pair	p3	21	2097152	span	16.096			first digest layer
9	fib_pair	p3	21	2097152	span	16.051			first_half_general
9	fib_pair	p3	21	2097152	span	15.438			reverse_matrix_index_bits
9	fib_pair	p3	21	2097152	span	14.951			second_half_general
9	fib_pair	p3	21	2097152	span	14.808			compress mat
9	fib_pair	p3	21	2097152	span	14.779			second_half_general
9	fib_pair	p3	21	2097152	span	13.627			reverse_matrix_index_bits
9	fib_pair	p3	21	2097152	span	12.408			reverse_matrix_index_bits
9	fib_pair	p3	21	2097152	span	11.665			fold_matrix
9	fib_pair	p3	21	2097152	span	11.480			reverse_matrix_index_bits
9	fib_pair	p3	21	2097152	span	10.812			first digest layer
9	fib_pair	p3	21	2097152	span	10.643			reduce matrix quotient
9	fib_pair	p3	21	2097152	span	9.191			build merkle tree
9	fib_pair	p3	21	2097152	span	9.177			first digest layer
9	fib_pair	p3	21	2097152	span	8.762			evaluate matrix
9	fib_pair	p3	21	2097152	span	8.759			compute opened values with Lagrange interpolation
9	fib_pair	p3	21	2097152	span	8.753			columnwise_dot_product
9	fib_pair	p3	21	2097152	span	7.363			fold_matrix
9	fib_pair	p3	21	2097152	span	7.345			first_half_general_oop
9	fib_pair	p3	21	2097152	span	7.228			evaluate matrix
9	fib_pair	p3	21	2097152	span	7.219			compute opened values with Lagrange interpolation
9	fib_pair	p3	21	2097152	span	7.213			columnwise_dot_product
9	fib_pair	p3	21	2097152	span	6.139			compress mat
9	fib_pair	p3	21	2097152	span	6.059			batch_multiplicative_inverse
9	fib_pair	p3	21	2097152	span	5.987			build merkle tree
9	fib_pair	p3	21	2097152	span	5.890			fold_matrix
9	fib_pair	p3	21	2097152	span	5.491			batch_multiplicative_inverse
9	fib_pair	p3	21	2097152	span	4.471			fold_matrix
9	fib_pair	p3	21	2097152	span	4.218			first_half_general
9	fib_pair	p3	21	2097152	span	4.181			batch_multiplicative_inverse
9	fib_pair	p3	21	2097152	span	4.154			query phase
9	fib_pair	p3	21	2097152	span	4.110			first_half
9	fib_pair	p3	21	2097152	span	3.550			build merkle tree
9	fib_pair	p3	21	2097152	span	3.358			first digest layer
9	fib_pair	p3	21	2097152	span	3.279			reverse_matrix_index_bits
9	fib_pair	p3	21	2097152	span	3.087			reserve_exact
9	fib_pair	p3	21	2097152	span	2.698			second_half
9	fib_pair	p3	21	2097152	span	2.622			second_half_general
9	fib_pair	p3	21	2097152	span	2.560			reverse_matrix_index_bits
9	fib_pair	p3	21	2097152	span	2.558			reverse_matrix_index_bits
9	fib_pair	p3	21	2097152	span	2.500			reverse_matrix_index_bits
9	fib_pair	p3	21	2097152	span	2.454			second_half_general
9	fib_pair	p3	21	2097152	span	2.274			build merkle tree
9	fib_pair	p3	21	2097152	span	2.243			build merkle tree
9	fib_pair	p3	21	2097152	span	2.115			first digest layer
9	fib_pair	p3	21	2097152	span	2.081			evaluate matrix
9	fib_pair	p3	21	2097152	span	2.080			compute opened values with Lagrange interpolation
9	fib_pair	p3	21	2097152	span	2.077			columnwise_dot_product
9	fib_pair	p3	21	2097152	span	1.860			fold_matrix
9	fib_pair	p3	21	2097152	span	1.829			batch_multiplicative_inverse
9	fib_pair	p3	21	2097152	span	1.421			fold_matrix
9	fib_pair	p3	21	2097152	span	1.350			build merkle tree
9	fib_pair	p3	21	2097152	span	1.089			fold_matrix
9	fib_pair	p3	21	2097152	span	0.970			fold_matrix
9	fib_pair	p3	21	2097152	span	0.965			build merkle tree
9	fib_pair	p3	21	2097152	span	0.774			build merkle tree
9	fib_pair	p3	21	2097152	span	0.747			fold_matrix
9	fib_pair	p3	21	2097152	span	0.734			first digest layer
9	fib_pair	p3	21	2097152	span	0.732			reserve_exact
9	fib_pair	p3	21	2097152	span	0.720			fold_matrix
9	fib_pair	p3	21	2097152	span	0.612			build merkle tree
9	fib_pair	p3	21	2097152	span	0.502			build merkle tree
9	fib_pair	p3	21	2097152	span	0.490			first digest layer
9	fib_pair	p3	21	2097152	span	0.481			fold_matrix
9	fib_pair	p3	21	2097152	span	0.468			first digest layer
9	fib_pair	p3	21	2097152	span	0.406			fold_matrix
9	fib_pair	p3	21	2097152	span	0.373			fold_matrix
9	fib_pair	p3	21	2097152	span	0.370			build merkle tree
9	fib_pair	p3	21	2097152	span	0.366			build merkle tree
9	fib_pair	p3	21	2097152	span	0.355			fold_matrix
9	fib_pair	p3	21	2097152	span	0.334			first digest layer
9	fib_pair	p3	21	2097152	span	0.305			fold_matrix
9	fib_pair	p3	21	2097152	span	0.299			fold_matrix
9	fib_pair	p3	21	2097152	span	0.297			fold_matrix
9	fib_pair	p3	21	2097152	span	0.280			fold_matrix
9	fib_pair	p3	21	2097152	span	0.272			build merkle tree
9	fib_pair	p3	21	2097152	span	0.225			first digest layer
9	fib_pair	p3	21	2097152	span	0.184			build merkle tree
9	fib_pair	p3	21	2097152	span	0.178			build merkle tree
9	fib_pair	p3	21	2097152	span	0.174			first digest layer
9	fib_pair	p3	21	2097152	span	0.163			first digest layer
9	fib_pair	p3	21	2097152	span	0.123			first digest layer
10	fib_pair	p3	21	2097152	prove_total	958.626			
10	fib_pair	p3	21	2097152	span	958.595			prove
10	fib_pair	p3	21	2097152	span	958.592			prove_with_preprocessed
10	fib_pair	p3	21	2097152	span	326.856			open
10	fib_pair	p3	21	2097152	span	282.873			commit to trace data
10	fib_pair	p3	21	2097152	span	200.655			coset_lde_batch
10	fib_pair	p3	21	2097152	span	184.983			quotient_values
10	fib_pair	p3	21	2097152	span	155.914			FRI prover
10	fib_pair	p3	21	2097152	span	143.835			commit phase
10	fib_pair	p3	21	2097152	span	143.008			commit to quotient poly chunks
10	fib_pair	p3	21	2097152	span	82.206			build merkle tree
10	fib_pair	p3	21	2097152	span	66.482			Compute Selectors
10	fib_pair	p3	21	2097152	span	63.913			coset_dft_oop
10	fib_pair	p3	21	2097152	span	61.709			coset_lde_batch
10	fib_pair	p3	21	2097152	span	61.472			build merkle tree
10	fib_pair	p3	21	2097152	span	57.995			reduce matrix quotient
10	fib_pair	p3	21	2097152	span	56.369			compute_inverse_denominators
10	fib_pair	p3	21	2097152	span	55.087			coset_dft
10	fib_pair	p3	21	2097152	span	49.607			first digest layer
10	fib_pair	p3	21	2097152	span	38.702			build merkle tree
10	fib_pair	p3	21	2097152	span	28.395			first digest layer
10	fib_pair	p3	21	2097152	span	26.069			coset_dft
10	fib_pair	p3	21	2097152	span	24.368			first_half_general_oop
10	fib_pair	p3	21	2097152	span	24.076			first_half
10	fib_pair	p3	21	2097152	span	22.751			coset_dft_oop
10	fib_pair	p3	21	2097152	span	21.993			build merkle tree
10	fib_pair	p3	21	2097152	span	17.347			first digest layer
10	fib_pair	p3	21	2097152	span	16.813			second_half
10	fib_pair	p3	21	2097152	span	15.923			first_half_general
10	fib_pair	p3	21	2097152	span	15.378			second_half_general
10	fib_pair	p3	21	2097152	span	14.846			second_half_general
10	fib_pair	p3	21	2097152	span	14.806			compress mat
10	fib_pair	p3	21	2097152	span	14.039			reverse_matrix_index_bits
10	fib_pair	p3	21	2097152	span	14.021			reverse_matrix_index_bits
10	fib_pair	p3	21	2097152	span	13.996			build merkle tree
10	fib_pair	p3	21	2097152	span	12.273			reduce matrix quotient
10	fib_pair	p3	21	2097152	span	12.148			reverse_matrix_index_bits
10	fib_pair	p3	21	2097152	span	11.948			reverse_matrix_index_bits
10	fib_pair	p3	21	2097152	span	10.333			fold_matrix
10	fib_pair	p3	21	2097152	span	10.313			build merkle tree
10	fib_pair	p3	21	2097152	span	8.354			first digest layer
10	fib_pair	p3	21	2097152	span	7.821			compress mat
10	fib_pair	p3	21	2097152	span	7.703			evaluate matrix
10	fib_pair	p3	21	2097152	span	7.700			compute opened values with Lagrange interpolation
10	fib_pair	p3	21	2097152	span	7.694			columnwise_dot_product
10	fib_pair	p3	21	2097152	span	7.449			fold_matrix
10	fib_pair	p3	21	2097152	span	6.786			first_half_general_oop
10	fib_pair	p3	21	2097152	span	6.428			first digest layer
10	fib_pair	p3	21	2097152	span	6.283			evaluate matrix
10	fib_pair	p3	21	2097152	span	6.276			compute opened values with Lagrange interpolation
10	fib_pair	p3	21	2097152	span	6.270			columnwise_dot_product
10	fib_pair	p3	21	2097152	span	5.882			fold_matrix
10	fib_pair	p3	21	2097152	span	5.753			build merkle tree
10	fib_pair	p3	21	2097152	span	5.332			batch_multiplicative_inverse
10	fib_pair	p3	21	2097152	span	5.288			fold_matrix
10	fib_pair	p3	21	2097152	span	5.194			first digest layer
10	fib_pair	p3	21	2097152	span	4.227			first_half
10	fib_pair	p3	21	2097152	span	4.204			first_half_general
10	fib_pair	p3	21	2097152	span	4.140			query phase
10	fib_pair	p3	21	2097152	span	4.011			batch_multiplicative_inverse
10	fib_pair	p3	21	2097152	span	3.650			build merkle tree
10	fib_pair	p3	21	2097152	span	3.060			batch_multiplicative_inverse
10	fib_pair	p3	21	2097152	span	2.962			reverse_matrix_index_bits
10	fib_pair	p3	21	2097152	span	2.915			reserve_exact
10	fib_pair	p3	21	2097152	span	2.830			second_half_general
10	fib_pair	p3	21	2097152	span	2.822			second_half
10	fib_pair	p3	21	2097152	span	2.777			reverse_matrix_index_bits
10	fib_pair	p3	21	2097152	span	2.670			reverse_matrix_index_bits
10	fib_pair	p3	21	2097152	span	2.410			build merkle tree
10	fib_pair	p3	21	2097152	span	2.407			second_half_general
10	fib_pair	p3	21	2097152	span	2.245			reverse_matrix_index_bits
10	fib_pair	p3	21	2097152	span	2.018			fold_matrix
10	fib_pair	p3	21	2097152	span	1.938			build merkle tree
10	fib_pair	p3	21	2097152	span	1.730			first digest layer
10	fib_pair	p3	21	2097152	span	1.561			batch_multiplicative_inverse
10	fib_pair	p3	21	2097152	span	1.513			evaluate matrix
10	fib_pair	p3	21	2097152	span	1.512			build merkle tree
10	fib_pair	p3	21	2097152	span	1.511			compute opened values with Lagrange interpolation
10	fib_pair	p3	21	2097152	span	1.505			columnwise_dot_product
10	fib_pair	p3	21	2097152	span	1.476			fold_matrix
10	fib_pair	p3	21	2097152	span	1.068			fold_matrix
10	fib_pair	p3	21	2097152	span	0.970			first digest layer
10	fib_pair	p3	21	2097152	span	0.953			build merkle tree
10	fib_pair	p3	21	2097152	span	0.838			build merkle tree
10	fib_pair	p3	21	2097152	span	0.823			fold_matrix
10	fib_pair	p3	21	2097152	span	0.619			reserve_exact
10	fib_pair	p3	21	2097152	span	0.597			build merkle tree
10	fib_pair	p3	21	2097152	span	0.584			fold_matrix
10	fib_pair	p3	21	2097152	span	0.571			fold_matrix
10	fib_pair	p3	21	2097152	span	0.509			first digest layer
10	fib_pair	p3	21	2097152	span	0.485			build merkle tree
10	fib_pair	p3	21	2097152	span	0.458			fold_matrix
10	fib_pair	p3	21	2097152	span	0.455			fold_matrix
10	fib_pair	p3	21	2097152	span	0.452			first digest layer
10	fib_pair	p3	21	2097152	span	0.410			fold_matrix
10	fib_pair	p3	21	2097152	span	0.389			build merkle tree
10	fib_pair	p3	21	2097152	span	0.363			build merkle tree
10	fib_pair	p3	21	2097152	span	0.362			fold_matrix
10	fib_pair	p3	21	2097152	span	0.349			fold_matrix
10	fib_pair	p3	21	2097152	span	0.341			fold_matrix
10	fib_pair	p3	21	2097152	span	0.339			build merkle tree
10	fib_pair	p3	21	2097152	span	0.308			fold_matrix
10	fib_pair	p3	21	2097152	span	0.264			build merkle tree
10	fib_pair	p3	21	2097152	span	0.263			fold_matrix
10	fib_pair	p3	21	2097152	span	0.262			first digest layer
10	fib_pair	p3	21	2097152	span	0.240			build merkle tree
10	fib_pair	p3	21	2097152	span	0.215			first digest layer
10	fib_pair	p3	21	2097152	span	0.151			first digest layer
10	fib_pair	p3	21	2097152	span	0.131			first digest layer
10	fib_pair	p3	21	2097152	span	0.124			first digest layer
10	fib_pair	p3	21	2097152	span	0.122			build merkle tree
10	fib_pair	p3	21	2097152	span	0.114			first digest layer
10	fib_pair	p3	21	2097152	span	0.107			fold_matrix
